detection_id,image_id,file_name,image_datetime,date_only,category,vessel_group,confidence,cloud_cover,adjusted_confidence,quality_score,quality_level,bbox,bbox_ratio,bbox_area_pct,bbox_inside_image,bbox_plausibility,classification_uncertainty_flag,zone_name,country,image_lat,image_lon,detection_risk_level,mil_risk_level,effective_risk_level,in_sensitive_military_zone,mil_zone_active,base_type,mil_density,nearest_sensitive_zone,nearest_sensitive_zone_distance_km,near_sensitive_zone_25km,same_image_detection_count,same_image_combat_count,same_image_civilian_count,same_zone_day_detection_count,same_zone_day_combat_count,same_zone_day_civilian_count,possible_co_presence_proxy,dense_activity_same_day,zone_observation_days,zone_observation_span_days,score_vessel,score_geo,score_context,score_confidence,score_anomaly,priority_score,alert_level,requires_human_review,review_reasons,scoring_version
DET-085-00214,IMG-085,satellite_085.jpg,2026-05-05 06:59:15+00:00,2026-05-05,Corvette,combat,0.9,43.1,0.5121,54,Moyenne,"0.6181083391142486,0.6409672884201422,0.2526191175933068,0.1542236766832457",1.6380047670122135,3.8959849115716967,True,plausible,False,Base navale de Pearl Harbor,USA,21.4,-157.9,High,Critical,Critical,True,True,Base Sous-marine,4.0,Base navale de Pearl Harbor,0.0,True,5,3,1,5,3,1,True,True,2,75,22,25,19,3,0,69,Alerte analyste,True,navire de combat; zone critique; zone militaire/sensible connue; zone sensible active; base sous-marine; activité dense le même jour; co-présence potentielle à vérifier,v2.1-actionnable
DET-069-00189,IMG-069,satellite_069.jpg,2026-04-18 17:08:26+00:00,2026-04-18,Porte-avions,combat_strategique,0.89,18.1,0.72891,78,Bonne,"0.17619716775696032,0.09105018219148749,0.11671306859073968,0.15554288464417426",0.7503594192542902,1.8153887364277002,True,a_verifier,True,Mer de Chine Méridionale,International,15.0,110.0,Critical,,Critical,False,,,,Détroit de Malacca,1659.3897387122565,False,4,1,2,4,1,2,True,True,8,220,30,18,9,6,5,68,Alerte analyste,True,navire de combat stratégique; zone critique; activité dense le même jour; co-présence potentielle à vérifier; classification/bbox à vérifier,v2.1-actionnable
DET-010-00036,IMG-010,satellite_010.jpg,2026-10-10 13:35:17+00:00,2026-10-10,Sous-marin,combat_strategique,0.78,43.7,0.43914,46,Faible,"0.2760713813050738,0.6292109071254108,0.2552668424892788,0.15208309246454915",1.6784695678698278,3.8821770809430474,True,a_verifier,True,Port de Singapour,Singapore,1.3,103.8,Low,Critical,Critical,True,False,Base Sous-marine,1.0,Port de Singapour,0.0,True,5,2,2,5,2,2,True,True,5,228,30,22,16,0,0,68,Alerte analyste,True,navire de combat stratégique; zone critique; zone militaire/sensible connue; base sous-marine; activité dense le même jour; co-présence potentielle à vérifier; qualité observation faible; classification/bbox à vérifier,v2.1-actionnable
DET-037-00119,IMG-037,satellite_037.jpg,2026-05-03 20:00:00+00:00,2026-05-03,Bâtiment de débarquement,soutien_ou_amphibie,0.79,7.0,0.7347,69,Moyenne,"0.4380590518121077,0.025378532826709946,0.24820814363495702,0.051318225976182366",4.836646998478763,1.2737601604187438,True,plausible,False,Port de Shanghai,China,31.2,121.5,Medium,Critical,Critical,True,True,Base Sous-marine,5.0,Port de Shanghai,0.0,True,5,2,1,5,2,1,True,True,5,114,16,25,20,6,0,67,Alerte analyste,True,navire de soutien/amphibie; zone critique; zone militaire/sensible connue; zone sensible active; base sous-marine; activité dense le même jour; co-présence potentielle à vérifier,v2.1-actionnable
DET-037-00116,IMG-037,satellite_037.jpg,2026-05-03 20:00:00+00:00,2026-05-03,Navire de soutien,soutien_ou_amphibie,0.74,7.0,0.6881999999999999,66,Moyenne,"0.4921277417767974,0.09243436437722999,0.2434621391154712,0.24009644625193954",1.0140180869649358,5.845439439851995,True,plausible,False,Port de Shanghai,China,31.2,121.5,Medium,Critical,Critical,True,True,Base Sous-marine,5.0,Port de Shanghai,0.0,True,5,2,1,5,2,1,True,True,5,114,16,25,20,6,0,67,Alerte analyste,True,navire de soutien/amphibie; zone critique; zone militaire/sensible connue; zone sensible active; base sous-marine; activité dense le même jour; co-présence potentielle à vérifier,v2.1-actionnable
DET-020-00065,IMG-020,satellite_020.jpg,2026-10-22 12:31:57+00:00,2026-10-22,Frégate,combat,0.78,14.0,0.6708000000000001,77,Bonne,"0.12698987497108655,0.5904713697719989,0.07874069551564668,0.21505704421787378",0.3661386484781899,1.6933741237254538,True,plausible,False,Port de Singapour,Singapore,1.3,103.8,Low,Critical,Critical,True,False,Base Sous-marine,1.0,Port de Singapour,0.0,True,5,1,4,5,1,4,True,True,5,228,22,22,16,6,0,66,Alerte analyste,True,navire de combat; zone critique; zone militaire/sensible connue; base sous-marine; activité dense le même jour; co-présence potentielle à vérifier,v2.1-actionnable
DET-011-00042,IMG-011,satellite_011.jpg,2026-11-10 05:50:18+00:00,2026-11-10,Frégate,combat,0.79,11.3,0.7007300000000001,67,Moyenne,"0.16403829413736376,0.4772817603582212,0.16009838604380464,0.23194755918871343",0.690235269574654,3.7134429872912857,True,plausible,False,Détroit de Malacca,International,3.0,101.0,Critical,High,Critical,True,False,Base Sous-marine,1.0,Détroit de Malacca,0.0,True,4,2,2,4,2,2,True,True,11,347,22,22,16,6,0,66,Alerte analyste,True,navire de combat; zone critique; zone militaire/sensible connue; base sous-marine; activité dense le même jour; co-présence potentielle à vérifier,v2.1-actionnable
DET-022-00071,IMG-022,satellite_022.jpg,2026-07-08 09:39:17+00:00,2026-07-08,Corvette,combat,0.72,4.3,0.68904,66,Moyenne,"0.1219055429661685,0.726922062813933,0.2396548178712163,0.036486714944022836",6.568276103751462,0.8744217024628772,True,plausible,False,Détroit de Malacca,International,3.0,101.0,Critical,High,Critical,True,False,Base Sous-marine,1.0,Détroit de Malacca,0.0,True,4,2,2,4,2,2,True,True,11,347,22,22,16,6,0,66,Alerte analyste,True,navire de combat; zone critique; zone militaire/sensible connue; base sous-marine; activité dense le même jour; co-présence potentielle à vérifier,v2.1-actionnable
DET-027-00088,IMG-027,satellite_027.jpg,2026-11-08 02:42:32+00:00,2026-11-08,Destroyer,combat_strategique,0.77,40.0,0.46199999999999997,60,Moyenne,"0.3350963786742587,0.7150375289369859,0.07572092993357028,0.16831752685581566",0.4498695492266493,1.2745159657641034,True,plausible,False,Mer de Chine Méridionale,International,15.0,110.0,Critical,,Critical,False,,,,Détroit de Malacca,1659.3897387122565,False,4,1,2,4,1,2,True,True,8,220,30,18,9,3,5,65,Alerte analyste,True,navire de combat stratégique; zone critique; activité dense le même jour; co-présence potentielle à vérifier,v2.1-actionnable
DET-062-00167,IMG-062,satellite_062.jpg,2026-11-23 04:44:28+00:00,2026-11-23,Croiseur,combat_strategique,0.87,31.1,0.59943,60,Moyenne,"0.080098122294734,0.25173457336538924,0.15979590755732034,0.020394662887209786",7.835182588751424,0.32589836653872717,True,plausible,False,Mer de Chine Méridionale,International,15.0,110.0,Critical,,Critical,False,,,,Détroit de Malacca,1659.3897387122565,False,5,4,1,5,4,1,True,True,8,220,30,18,9,3,5,65,Alerte analyste,True,navire de combat stratégique; zone critique; activité dense le même jour; co-présence potentielle à vérifier,v2.1-actionnable
DET-008-00030,IMG-008,satellite_008.jpg,2026-10-21 20:26:19+00:00,2026-10-21,Navire de guerre,combat,1.0,43.8,0.562,57,Moyenne,"0.33477080654514024,0.5309057430489469,0.20557889114768502,0.06668855948939102",3.082671041655789,1.3709760112065426,True,plausible,False,Détroit d'Ormuz,International,25.0,56.0,Critical,Critical,Critical,True,True,Base Sous-marine,2.0,Détroit d'Ormuz,0.0,True,3,2,1,3,2,1,True,False,4,194,22,25,15,3,0,65,Alerte analyste,True,navire de combat; zone critique; zone militaire/sensible connue; zone sensible active; base sous-marine; co-présence potentielle à vérifier,v2.1-actionnable
DET-063-00171,IMG-063,satellite_063.jpg,2026-06-16 18:23:46+00:00,2026-06-16,Sous-marin,combat_strategique,0.81,29.6,0.57024,55,Moyenne,"0.6345477944522582,0.21348329057477092,0.19418924474471452,0.20196034497266668",0.961521653030431,3.9218526858624125,True,a_verifier,True,Base navale de Rota,Spain,36.6,-6.4,High,High,High,True,False,Base Sous-marine,1.0,Base navale de Rota,0.0,True,4,3,1,4,3,1,True,True,6,257,30,16,16,3,0,65,Alerte analyste,True,navire de combat stratégique; zone à risque élevé; zone militaire/sensible connue; base sous-marine; activité dense le même jour; co-présence potentielle à vérifier; classification/bbox à vérifier,v2.1-actionnable
DET-058-00159,IMG-058,satellite_058.jpg,2026-05-23 19:07:48+00:00,2026-05-23,Frégate,combat,0.83,37.5,0.5187499999999999,54,Moyenne,"0.7316242107089259,0.7531530073313393,0.03198787352013434,0.054313317480417095",0.588950832025087,0.1737367530022478,True,plausible,False,Port de Shanghai,China,31.2,121.5,Medium,Critical,Critical,True,True,Base Sous-marine,5.0,Port de Shanghai,0.0,True,2,1,1,2,1,1,True,False,5,114,22,25,15,3,0,65,Alerte analyste,True,navire de combat; zone critique; zone militaire/sensible connue; zone sensible active; base sous-marine; co-présence potentielle à vérifier,v2.1-actionnable
DET-062-00163,IMG-062,satellite_062.jpg,2026-11-23 04:44:28+00:00,2026-11-23,Sous-marin,combat_strategique,0.76,31.1,0.52364,52,Moyenne,"0.7834422216605694,0.2658813236441559,0.18011315040690606,0.2323300503113541",0.7752468962389054,4.184569729577296,True,a_verifier,True,Mer de Chine Méridionale,International,15.0,110.0,Critical,,Critical,False,,,,Détroit de Malacca,1659.3897387122565,False,5,4,1,5,4,1,True,True,8,220,30,18,9,3,5,65,Alerte analyste,True,navire de combat stratégique; zone critique; activité dense le même jour; co-présence potentielle à vérifier; classification/bbox à vérifier,v2.1-actionnable
DET-036-00114,IMG-036,satellite_036.jpg,2026-06-20 06:08:55+00:00,2026-06-20,Croiseur,combat_strategique,0.85,45.5,0.46324999999999994,50,Moyenne,"0.6236808834894247,0.01404811738805849,0.11242412009602265,0.12318791724554215",0.9126229471997261,1.3849293202791717,True,plausible,False,Port de Busan,South Korea,35.1,129.0,Medium,High,High,True,False,Base Sous-marine,1.0,Port de Busan,0.0,True,4,2,2,4,2,2,True,True,3,153,30,16,16,3,0,65,Alerte analyste,True,navire de combat stratégique; zone à risque élevé; zone militaire/sensible connue; base sous-marine; activité dense le même jour; co-présence potentielle à vérifier,v2.1-actionnable
DET-059-00161,IMG-059,satellite_059.jpg,2026-06-15 01:01:51+00:00,2026-06-15,Croiseur,combat_strategique,0.85,15.8,0.7157,68,Moyenne,"0.6387945400074656,0.061346258251283196,0.28406442174593904,0.26015663863427085",1.0918976476524893,7.390124511701135,True,plausible,False,Port de Busan,South Korea,35.1,129.0,Medium,High,High,True,False,Base Sous-marine,1.0,Port de Busan,0.0,True,2,1,1,2,1,1,True,False,3,153,30,16,11,6,0,63,Alerte analyste,True,navire de combat stratégique; zone à risque élevé; zone militaire/sensible connue; base sous-marine; co-présence potentielle à vérifier,v2.1-actionnable
DET-050-00138,IMG-050,satellite_050.jpg,2026-03-07 18:56:42+00:00,2026-03-07,Navire de guerre,combat,0.83,34.1,0.54697,66,Moyenne,"0.40232605539639305,0.3699573556782915,0.10620851639930266,0.04481123588556532",2.3701313811234277,0.4759334881425079,True,plausible,False,Port de Singapour,Singapore,1.3,103.8,Low,Critical,Critical,True,False,Base Sous-marine,1.0,Port de Singapour,0.0,True,5,3,1,5,3,1,True,True,5,228,22,22,16,3,0,63,Alerte analyste,True,navire de combat; zone critique; zone militaire/sensible connue; base sous-marine; activité dense le même jour; co-présence potentielle à vérifier,v2.1-actionnable
DET-033-00105,IMG-033,satellite_033.jpg,2026-01-13 19:16:01+00:00,2026-01-13,Navire de guerre,combat,0.95,39.2,0.5776,58,Moyenne,"0.41423056710094325,0.18503203450789352,0.16653508425035973,0.2293907322470687",0.7259887207256072,3.820160492101729,True,plausible,False,Détroit de Malacca,International,3.0,101.0,Critical,High,Critical,True,False,Base Sous-marine,1.0,Détroit de Malacca,0.0,True,5,4,1,5,4,1,True,True,11,347,22,22,16,3,0,63,Alerte analyste,True,navire de combat; zone critique; zone militaire/sensible connue; base sous-marine; activité dense le même jour; co-présence potentielle à vérifier,v2.1-actionnable
DET-033-00104,IMG-033,satellite_033.jpg,2026-01-13 19:16:01+00:00,2026-01-13,Frégate,combat,0.91,39.2,0.55328,57,Moyenne,"0.21965718203084156,0.5354616702416382,0.2280518007190052,0.1605747095507332",1.4202224083547401,3.6619351662975945,True,plausible,False,Détroit de Malacca,International,3.0,101.0,Critical,High,Critical,True,False,Base Sous-marine,1.0,Détroit de Malacca,0.0,True,5,4,1,5,4,1,True,True,11,347,22,22,16,3,0,63,Alerte analyste,True,navire de combat; zone critique; zone militaire/sensible connue; base sous-marine; activité dense le même jour; co-présence potentielle à vérifier,v2.1-actionnable
DET-012-00046,IMG-012,satellite_012.jpg,2026-07-19 23:00:19+00:00,2026-07-19,Croiseur,combat_strategique,0.91,43.9,0.51051,54,Moyenne,"0.3766665371054361,0.05659999521279566,0.15896897982668048,0.040146437228905846",3.9597282050278997,0.6382038169955017,True,plausible,False,Mer de Chine Méridionale,International,15.0,110.0,Critical,,Critical,False,,,,Détroit de Malacca,1659.3897387122565,False,3,1,2,3,1,2,True,False,8,220,30,18,7,3,5,63,Alerte analyste,True,navire de combat stratégique; zone critique; co-présence potentielle à vérifier,v2.1-actionnable
DET-033-00106,IMG-033,satellite_033.jpg,2026-01-13 19:16:01+00:00,2026-01-13,Corvette,combat,0.85,39.2,0.5167999999999999,54,Moyenne,"0.638011585075524,0.4667375793364122,0.03592078085563109,0.10822334202439293",0.3319134318318748,0.3887466952322219,True,plausible,False,Détroit de Malacca,International,3.0,101.0,Critical,High,Critical,True,False,Base Sous-marine,1.0,Détroit de Malacca,0.0,True,5,4,1,5,4,1,True,True,11,347,22,22,16,3,0,63,Alerte analyste,True,navire de combat; zone critique; zone militaire/sensible connue; base sous-marine; activité dense le même jour; co-présence potentielle à vérifier,v2.1-actionnable
DET-085-00215,IMG-085,satellite_085.jpg,2026-05-05 06:59:15+00:00,2026-05-05,Bâtiment de débarquement,soutien_ou_amphibie,0.84,43.1,0.47795999999999994,51,Moyenne,"0.48840774803421844,0.24260357598253368,0.12446935820787106,0.1412922108459593",0.8809357392218241,1.7586550803767746,True,plausible,False,Base navale de Pearl Harbor,USA,21.4,-157.9,High,Critical,Critical,True,True,Base Sous-marine,4.0,Base navale de Pearl Harbor,0.0,True,5,3,1,5,3,1,True,True,2,75,16,25,19,3,0,63,Alerte analyste,True,navire de soutien/amphibie; zone critique; zone militaire/sensible connue; zone sensible active; base sous-marine; activité dense le même jour; co-présence potentielle à vérifier,v2.1-actionnable
DET-073-00199,IMG-073,satellite_073.jpg,2026-06-29 00:59:57+00:00,2026-06-29,Navire de guerre,combat,0.77,46.8,0.40964,47,Faible,"0.5905560074904572,0.20052303695315876,0.2354627861170886,0.2707679080462052",0.869611128645674,6.375576601965513,True,plausible,False,Port militaire de Toulon,France,43.12,5.9,High,Critical,Critical,True,True,Base Navale,3.0,Port militaire de Toulon,7.208804852728273e-14,True,5,3,1,5,3,1,True,True,2,104,22,25,16,0,0,63,Alerte analyste,True,navire de combat; zone critique; zone militaire/sensible connue; zone sensible active; activité dense le même jour; co-présence potentielle à vérifier; qualité observation faible,v2.1-actionnable
DET-000-00004,IMG-000,satellite_000.jpg,2026-08-31 17:17:58+00:00,2026-08-31,Destroyer,combat_strategique,0.89,17.0,0.7387,80,Bonne,"0.6159782694606443,0.45954657746946426,0.2751740279853423,0.12683361651860597",2.1695669928719217,3.4901317141373034,True,plausible,False,Base navale de Norfolk,USA,36.9,-76.3,High,,High,False,,,,Base navale de Rota,6076.454469459371,False,5,2,2,5,2,2,True,True,9,306,30,12,9,6,5,62,Alerte analyste,True,navire de combat stratégique; zone à risque élevé; activité dense le même jour; co-présence potentielle à vérifier,v2.1-actionnable
DET-014-00049,IMG-014,satellite_014.jpg,2026-05-04 09:01:54+00:00,2026-05-04,Navire de guerre,combat,0.97,29.3,0.68579,78,Bonne,"0.7469242667582775,0.6386082609209137,0.0845240123222208,0.22973789614323903",0.36791497502667575,1.9418368764492215,True,plausible,False,Golfe Persique,International,26.0,55.0,Critical,High,Critical,True,False,Base Sous-marine,1.0,Golfe Persique,0.0,True,4,3,0,4,3,0,False,True,2,13,22,22,12,6,0,62,Alerte analyste,True,navire de combat; zone critique; zone militaire/sensible connue; base sous-marine; activité dense le même jour,v2.1-actionnable
DET-095-00241,IMG-095,satellite_095.jpg,2026-10-03 00:56:44+00:00,2026-10-03,Croiseur,combat_strategique,0.92,40.9,0.54372,68,Moyenne,"0.7940425021708499,0.33013717237215845,0.09003553226558528,0.046649071310351065",1.9300605507575697,0.4200073965122692,True,plausible,False,Détroit de Malacca,International,3.0,101.0,Critical,High,Critical,True,False,Base Sous-marine,1.0,Détroit de Malacca,0.0,True,2,1,0,2,1,0,False,False,11,347,30,22,7,3,0,62,Alerte analyste,True,navire de combat stratégique; zone critique; zone militaire/sensible connue; base sous-marine,v2.1-actionnable
DET-052-00144,IMG-052,satellite_052.jpg,2026-02-17 10:50:44+00:00,2026-02-17,Porte-avions,combat_strategique,0.91,24.3,0.68887,63,Moyenne,"0.4690141741173817,0.4256619506304519,0.026143810886778023,0.07673599109969965",0.3406981588705948,0.20061712395200265,True,a_verifier,True,Base navale de Norfolk,USA,36.9,-76.3,High,,High,False,,,,Base navale de Rota,6076.454469459371,False,5,3,1,5,3,1,True,True,9,306,30,12,9,6,5,62,Alerte analyste,True,navire de combat stratégique; zone à risque élevé; activité dense le même jour; co-présence potentielle à vérifier; classification/bbox à vérifier,v2.1-actionnable
DET-005-00016,IMG-005,satellite_005.jpg,2026-11-09 21:23:47+00:00,2026-11-09,Destroyer,combat_strategique,0.82,45.2,0.44936,61,Moyenne,"0.44962468929995564,0.056210282094379595,0.0870224132499691,0.03335517423073682",2.608962934745456,0.29026477559318975,True,plausible,False,Base navale de Rota,Spain,36.6,-6.4,High,High,High,True,False,Base Sous-marine,1.0,Base navale de Rota,0.0,True,4,2,2,4,2,2,True,True,6,257,30,16,16,0,0,62,Alerte analyste,True,navire de combat stratégique; zone à risque élevé; zone militaire/sensible connue; base sous-marine; activité dense le même jour; co-présence potentielle à vérifier,v2.1-actionnable
DET-078-00202,IMG-078,satellite_078.jpg,2026-04-30 04:31:41+00:00,2026-04-30,Croiseur,combat_strategique,0.88,32.1,0.59752,60,Moyenne,"0.625613344416472,0.15106464222922247,0.14860376978157167,0.15336685202127248",0.968943209194643,2.2790892369893525,True,plausible,False,Port de Singapour,Singapore,1.3,103.8,Low,Critical,Critical,True,False,Base Sous-marine,1.0,Port de Singapour,0.0,True,2,2,0,2,2,0,False,False,5,228,30,22,7,3,0,62,Alerte analyste,True,navire de combat stratégique; zone critique; zone militaire/sensible connue; base sous-marine,v2.1-actionnable
DET-080-00205,IMG-080,satellite_080.jpg,2026-05-10 18:25:00+00:00,2026-05-10,Sous-marin,combat_strategique,0.81,43.7,0.45603,59,Moyenne,"0.6892512753993596,0.6822881526185132,0.21382928115792887,0.2968897972038414",0.7202311536866856,6.348373191922066,True,a_verifier,True,Détroit de Malacca,International,3.0,101.0,Critical,High,Critical,True,False,Base Sous-marine,1.0,Détroit de Malacca,0.0,True,2,2,0,2,2,0,False,False,11,347,30,22,7,3,0,62,Alerte analyste,True,navire de combat stratégique; zone critique; zone militaire/sensible connue; base sous-marine; classification/bbox à vérifier,v2.1-actionnable
DET-078-00203,IMG-078,satellite_078.jpg,2026-04-30 04:31:41+00:00,2026-04-30,Sous-marin,combat_strategique,0.75,32.1,0.50925,54,Moyenne,"0.02224302843686612,0.23783000556389258,0.11113649573143823,0.027210532925129483",4.084318967115919,0.3024083276283802,True,plausible,False,Port de Singapour,Singapore,1.3,103.8,Low,Critical,Critical,True,False,Base Sous-marine,1.0,Port de Singapour,0.0,True,2,2,0,2,2,0,False,False,5,228,30,22,7,3,0,62,Alerte analyste,True,navire de combat stratégique; zone critique; zone militaire/sensible connue; base sous-marine,v2.1-actionnable
DET-067-00181,IMG-067,satellite_067.jpg,2026-10-11 21:36:25+00:00,2026-10-11,Pétrolier,civil,0.89,15.5,0.75205,71,Moyenne,"0.7702076668106654,0.5660908404061836,0.144032111544877,0.24206421890907245",0.5950161167726338,3.4865020578935035,True,plausible,False,Port militaire de Toulon,France,43.12,5.9,High,Critical,Critical,True,True,Base Navale,3.0,Port militaire de Toulon,7.208804852728273e-14,True,5,4,1,5,4,1,True,True,2,104,0,25,16,10,10,61,Alerte analyste,True,zone critique; zone militaire/sensible connue; zone sensible active; activité dense le même jour; co-présence potentielle à vérifier; navire civil en zone sensible,v2.1-actionnable
DET-007-00025,IMG-007,satellite_007.jpg,2026-04-06 03:08:14+00:00,2026-04-06,Chalutier,civil,0.95,21.1,0.7495499999999999,70,Moyenne,"0.3285007396795342,0.5734258448954177,0.08389157781615651,0.2518065388923043",0.33315885355954267,2.1124447852100783,True,plausible,False,Port de Shanghai,China,31.2,121.5,Medium,Critical,Critical,True,True,Base Sous-marine,5.0,Port de Shanghai,0.0,True,5,3,2,5,3,2,True,True,5,114,0,25,20,6,10,61,Alerte analyste,True,zone critique; zone militaire/sensible connue; zone sensible active; base sous-marine; activité dense le même jour; co-présence potentielle à vérifier; navire civil en zone sensible,v2.1-actionnable
DET-007-00026,IMG-007,satellite_007.jpg,2026-04-06 03:08:14+00:00,2026-04-06,Pétrolier,civil,0.81,21.1,0.6390899999999999,63,Moyenne,"0.7157682058347914,0.7078832115539528,0.15432948009141417,0.28703024576428826",0.537676716544189,4.429722859931341,True,plausible,False,Port de Shanghai,China,31.2,121.5,Medium,Critical,Critical,True,True,Base Sous-marine,5.0,Port de Shanghai,0.0,True,5,3,2,5,3,2,True,True,5,114,0,25,20,6,10,61,Alerte analyste,True,zone critique; zone militaire/sensible connue; zone sensible active; base sous-marine; activité dense le même jour; co-présence potentielle à vérifier; navire civil en zone sensible,v2.1-actionnable
DET-031-00097,IMG-031,satellite_031.jpg,2026-09-19 00:02:21+00:00,2026-09-19,Chalutier,civil,0.94,3.7,0.9052199999999999,93,Bonne,"0.3196534465612989,0.6529293040915365,0.11570325710682308,0.2278487542870161",0.5078072841296913,2.636284299873996,True,plausible,False,Détroit de Malacca,International,3.0,101.0,Critical,High,Critical,True,False,Base Sous-marine,1.0,Détroit de Malacca,0.0,True,5,2,3,5,2,3,True,True,11,347,0,22,16,15,7,60,Alerte analyste,True,zone critique; zone militaire/sensible connue; base sous-marine; activité dense le même jour; co-présence potentielle à vérifier; navire civil en zone sensible,v2.1-actionnable
DET-031-00101,IMG-031,satellite_031.jpg,2026-09-19 00:02:21+00:00,2026-09-19,Navire civil,civil,0.94,3.7,0.9052199999999999,93,Bonne,"0.26924874427097656,0.2659237829634033,0.2946851595593912,0.06840524848636988",4.307932009312256,2.0158011564905687,True,plausible,False,Détroit de Malacca,International,3.0,101.0,Critical,High,Critical,True,False,Base Sous-marine,1.0,Détroit de Malacca,0.0,True,5,2,3,5,2,3,True,True,11,347,0,22,16,15,7,60,Alerte analyste,True,zone critique; zone militaire/sensible connue; base sous-marine; activité dense le même jour; co-présence potentielle à vérifier; navire civil en zone sensible,v2.1-actionnable
DET-016-00055,IMG-016,satellite_016.jpg,2026-12-12 15:58:41+00:00,2026-12-12,Porte-avions,combat_strategique,1.0,22.5,0.775,81,Bonne,"0.13783531405522018,0.0745256663314521,0.10181133716874283,0.08133840294823542",1.251700715509949,0.8281171567329857,True,a_verifier,True,Base navale de Norfolk,USA,36.9,-76.3,High,,High,False,,,,Base navale de Rota,6076.454469459371,False,3,3,0,3,3,0,False,False,9,306,30,12,3,10,5,60,Alerte analyste,True,navire de combat stratégique; zone à risque élevé; classification/bbox à vérifier,v2.1-actionnable
DET-022-00074,IMG-022,satellite_022.jpg,2026-07-08 09:39:17+00:00,2026-07-08,Navire civil,civil,0.94,4.3,0.8995799999999999,81,Bonne,"0.6262808922151003,0.3733693989074116,0.16769949615470392,0.2663183665097264",0.6296955720798145,4.4661455880424885,True,plausible,False,Détroit de Malacca,International,3.0,101.0,Critical,High,Critical,True,False,Base Sous-marine,1.0,Détroit de Malacca,0.0,True,4,2,2,4,2,2,True,True,11,347,0,22,16,15,7,60,Alerte analyste,True,zone critique; zone militaire/sensible connue; base sous-marine; activité dense le même jour; co-présence potentielle à vérifier; navire civil en zone sensible,v2.1-actionnable
DET-011-00044,IMG-011,satellite_011.jpg,2026-11-10 05:50:18+00:00,2026-11-10,Chalutier,civil,1.0,11.3,0.887,80,Bonne,"0.07735604319268718,0.7292535392147708,0.290398780627763,0.10672943471634694",2.720887460891657,3.099409769871757,True,plausible,False,Détroit de Malacca,International,3.0,101.0,Critical,High,Critical,True,False,Base Sous-marine,1.0,Détroit de Malacca,0.0,True,4,2,2,4,2,2,True,True,11,347,0,22,16,15,7,60,Alerte analyste,True,zone critique; zone militaire/sensible connue; base sous-marine; activité dense le même jour; co-présence potentielle à vérifier; navire civil en zone sensible,v2.1-actionnable
DET-017-00058,IMG-017,satellite_017.jpg,2026-06-14 06:02:40+00:00,2026-06-14,Destroyer,combat_strategique,0.96,9.5,0.8688,79,Bonne,"0.6845020505388564,0.5612767055683373,0.0891578059675679,0.054792363215503626",1.6271940236799374,0.4885166888072374,True,plausible,False,Mer Baltique,International,55.0,20.0,Medium,,Medium,False,,,,Port militaire de Toulon,1666.9047507944083,False,4,3,1,4,3,1,True,True,8,269,30,6,9,15,0,60,Alerte analyste,True,navire de combat stratégique; activité dense le même jour; co-présence potentielle à vérifier,v2.1-actionnable
DET-091-00233,IMG-091,satellite_091.jpg,2026-11-19 17:22:24+00:00,2026-11-19,Chalutier,civil,0.97,2.5,0.94575,79,Bonne,"0.7730450316484072,0.1986904968049605,0.2480544795326051,0.09954394669802102",2.49190922965019,2.4692321888798983,False,bbox_hors_image,True,Détroit de Malacca,International,3.0,101.0,Critical,High,Critical,True,False,Base Sous-marine,1.0,Détroit de Malacca,0.0,True,4,1,2,4,1,2,True,True,11,347,0,22,16,15,7,60,Alerte analyste,True,zone critique; zone militaire/sensible connue; base sous-marine; activité dense le même jour; co-présence potentielle à vérifier; navire civil en zone sensible; classification/bbox à vérifier,v2.1-actionnable
DET-022-00072,IMG-022,satellite_022.jpg,2026-07-08 09:39:17+00:00,2026-07-08,Pétrolier,civil,0.9,4.3,0.8613,78,Bonne,"0.791459446297465,0.29881632667403324,0.07917525018573693,0.1857686217315626",0.42620357220578337,1.470827710225599,True,plausible,False,Détroit de Malacca,International,3.0,101.0,Critical,High,Critical,True,False,Base Sous-marine,1.0,Détroit de Malacca,0.0,True,4,2,2,4,2,2,True,True,11,347,0,22,16,15,7,60,Alerte analyste,True,zone critique; zone militaire/sensible connue; base sous-marine; activité dense le même jour; co-présence potentielle à vérifier; navire civil en zone sensible,v2.1-actionnable
DET-039-00125,IMG-039,satellite_039.jpg,2026-02-25 09:12:06+00:00,2026-02-25,Frégate,combat,0.72,8.8,0.65664,76,Bonne,"0.13450367913410188,0.216868239777701,0.09678877789643188,0.24239342556511753",0.39930446822465526,2.3460963430577433,True,plausible,False,Base navale de Rota,Spain,36.6,-6.4,High,High,High,True,False,Base Sous-marine,1.0,Base navale de Rota,0.0,True,5,2,2,5,2,2,True,True,6,257,22,16,16,6,0,60,Alerte analyste,True,navire de combat; zone à risque élevé; zone militaire/sensible connue; base sous-marine; activité dense le même jour; co-présence potentielle à vérifier,v2.1-actionnable
