detection_id,image_id,file_name,image_datetime,date_only,category,vessel_group,confidence,cloud_cover,adjusted_confidence,quality_score,quality_level,bbox,bbox_ratio,bbox_area_pct,bbox_inside_image,bbox_plausibility,classification_uncertainty_flag,zone_name,country,image_lat,image_lon,detection_risk_level,mil_risk_level,effective_risk_level,in_sensitive_military_zone,mil_zone_active,base_type,mil_density,nearest_sensitive_zone,nearest_sensitive_zone_distance_km,near_sensitive_zone_25km,same_image_detection_count,same_image_combat_count,same_image_civilian_count,same_zone_day_detection_count,same_zone_day_combat_count,same_zone_day_civilian_count,possible_co_presence_proxy,dense_activity_same_day,zone_observation_days,zone_observation_span_days,score_vessel,score_geo,score_context,score_confidence,score_anomaly,priority_score,alert_level,requires_human_review,review_reasons,scoring_version
DET-012-00045,IMG-012,satellite_012.jpg,2026-07-19 23:00:19+00:00,2026-07-19,Pétrolier,civil,0.79,43.9,0.44319,44,Faible,"0.7571997734731157,0.6708688536222536,0.284742743242702,0.2785440533829448",1.0222538940769816,7.931339787420133,False,bbox_hors_image,True,Mer de Chine Méridionale,International,15.0,110.0,Critical,,Critical,False,,,,Détroit de Malacca,1659.3897387122565,False,3,1,2,3,1,2,True,False,8,220,0,18,7,0,0,25,Veille,False,zone critique; co-présence potentielle à vérifier; qualité observation faible; classification/bbox à vérifier,v2.1-actionnable
DET-012-00046,IMG-012,satellite_012.jpg,2026-07-19 23:00:19+00:00,2026-07-19,Croiseur,combat_strategique,0.91,43.9,0.51051,54,Moyenne,"0.3766665371054361,0.05659999521279566,0.15896897982668048,0.040146437228905846",3.9597282050278997,0.6382038169955017,True,plausible,False,Mer de Chine Méridionale,International,15.0,110.0,Critical,,Critical,False,,,,Détroit de Malacca,1659.3897387122565,False,3,1,2,3,1,2,True,False,8,220,30,18,7,3,5,63,Alerte analyste,True,navire de combat stratégique; zone critique; co-présence potentielle à vérifier,v2.1-actionnable
DET-012-00047,IMG-012,satellite_012.jpg,2026-07-19 23:00:19+00:00,2026-07-19,Navire civil,civil,0.88,43.9,0.49367999999999995,53,Moyenne,"0.17836240022424452,0.3277422663572437,0.2980499980650043,0.0905399598854102",3.291916612755565,2.698543486865208,True,plausible,False,Mer de Chine Méridionale,International,15.0,110.0,Critical,,Critical,False,,,,Détroit de Malacca,1659.3897387122565,False,3,1,2,3,1,2,True,False,8,220,0,18,7,3,0,28,Veille,False,zone critique; co-présence potentielle à vérifier,v2.1-actionnable
DET-014-00048,IMG-014,satellite_014.jpg,2026-05-04 09:01:54+00:00,2026-05-04,Frégate,combat,0.74,29.3,0.5231800000000001,67,Moyenne,"0.02000427600465642,0.0852967586539485,0.24786865788197038,0.12697731538248858",1.9520703925368545,3.1473696745313084,True,plausible,False,Golfe Persique,International,26.0,55.0,Critical,High,Critical,True,False,Base Sous-marine,1.0,Golfe Persique,0.0,True,4,3,0,4,3,0,False,True,2,13,22,22,12,3,0,59,À examiner,False,navire de combat; zone critique; zone militaire/sensible connue; base sous-marine; activité dense le même jour,v2.1-actionnable
DET-014-00049,IMG-014,satellite_014.jpg,2026-05-04 09:01:54+00:00,2026-05-04,Navire de guerre,combat,0.97,29.3,0.68579,78,Bonne,"0.7469242667582775,0.6386082609209137,0.0845240123222208,0.22973789614323903",0.36791497502667575,1.9418368764492215,True,plausible,False,Golfe Persique,International,26.0,55.0,Critical,High,Critical,True,False,Base Sous-marine,1.0,Golfe Persique,0.0,True,4,3,0,4,3,0,False,True,2,13,22,22,12,6,0,62,Alerte analyste,True,navire de combat; zone critique; zone militaire/sensible connue; base sous-marine; activité dense le même jour,v2.1-actionnable
DET-014-00050,IMG-014,satellite_014.jpg,2026-05-04 09:01:54+00:00,2026-05-04,Destroyer,combat_strategique,0.87,29.3,0.61509,73,Moyenne,"0.4977062583112307,0.7712065476226733,0.13994453559988626,0.07971502089665419",1.7555604204296225,1.115568157971748,True,plausible,False,Golfe Persique,International,26.0,55.0,Critical,High,Critical,True,False,Base Sous-marine,1.0,Golfe Persique,0.0,True,4,3,0,4,3,0,False,True,2,13,30,22,12,6,0,70,Alerte analyste,True,navire de combat stratégique; zone critique; zone militaire/sensible connue; base sous-marine; activité dense le même jour,v2.1-actionnable
DET-014-00051,IMG-014,satellite_014.jpg,2026-05-04 09:01:54+00:00,2026-05-04,Navire de soutien,soutien_ou_amphibie,0.88,29.3,0.62216,74,Moyenne,"0.39385663956878675,0.2532552901122364,0.07500505137050066,0.13279185596725723",0.56483171218719,0.9960059978408243,True,plausible,False,Golfe Persique,International,26.0,55.0,Critical,High,Critical,True,False,Base Sous-marine,1.0,Golfe Persique,0.0,True,4,3,0,4,3,0,False,True,2,13,16,22,12,6,0,56,À examiner,False,navire de soutien/amphibie; zone critique; zone militaire/sensible connue; base sous-marine; activité dense le même jour,v2.1-actionnable
DET-015-00052,IMG-015,satellite_015.jpg,2026-02-22 00:41:47+00:00,2026-02-22,Corvette,combat,0.9,37.3,0.5643,58,Moyenne,"0.5007379854311166,0.5957804436751779,0.2053679763296323,0.1502678209758156",1.3666796723077834,3.086019830126672,True,plausible,False,Base navale de Norfolk,USA,36.9,-76.3,High,,High,False,,,,Base navale de Rota,6076.454469459371,False,1,1,0,1,1,0,False,False,9,306,22,12,0,3,5,42,À examiner,False,navire de combat; zone à risque élevé,v2.1-actionnable
DET-016-00053,IMG-016,satellite_016.jpg,2026-12-12 15:58:41+00:00,2026-12-12,Destroyer,combat_strategique,0.89,22.5,0.6897500000000001,73,Moyenne,"0.7410407841211784,0.11931977744041262,0.2927885457940241,0.17163193345332634",1.7059095000735698,5.025186420761613,False,bbox_hors_image,True,Base navale de Norfolk,USA,36.9,-76.3,High,,High,False,,,,Base navale de Rota,6076.454469459371,False,3,3,0,3,3,0,False,False,9,306,30,12,3,6,5,56,À examiner,True,navire de combat stratégique; zone à risque élevé; classification/bbox à vérifier,v2.1-actionnable
DET-016-00054,IMG-016,satellite_016.jpg,2026-12-12 15:58:41+00:00,2026-12-12,Sous-marin,combat_strategique,0.8,22.5,0.6200000000000001,70,Moyenne,"0.16781936222116559,0.5772347331000832,0.05452192772478513,0.2965496737585761",0.18385428327657483,1.616845987947369,True,a_verifier,True,Base navale de Norfolk,USA,36.9,-76.3,High,,High,False,,,,Base navale de Rota,6076.454469459371,False,3,3,0,3,3,0,False,False,9,306,30,12,3,6,5,56,À examiner,True,navire de combat stratégique; zone à risque élevé; classification/bbox à vérifier,v2.1-actionnable
DET-016-00055,IMG-016,satellite_016.jpg,2026-12-12 15:58:41+00:00,2026-12-12,Porte-avions,combat_strategique,1.0,22.5,0.775,81,Bonne,"0.13783531405522018,0.0745256663314521,0.10181133716874283,0.08133840294823542",1.251700715509949,0.8281171567329857,True,a_verifier,True,Base navale de Norfolk,USA,36.9,-76.3,High,,High,False,,,,Base navale de Rota,6076.454469459371,False,3,3,0,3,3,0,False,False,9,306,30,12,3,10,5,60,Alerte analyste,True,navire de combat stratégique; zone à risque élevé; classification/bbox à vérifier,v2.1-actionnable
DET-017-00056,IMG-017,satellite_017.jpg,2026-06-14 06:02:40+00:00,2026-06-14,Navire de guerre,combat,0.88,9.5,0.7964,74,Moyenne,"0.6656479842270441,0.01846518992509303,0.11465390424505272,0.2650480955990544",0.43257773267872424,3.0388798973147555,True,plausible,False,Mer Baltique,International,55.0,20.0,Medium,,Medium,False,,,,Port militaire de Toulon,1666.9047507944083,False,4,3,1,4,3,1,True,True,8,269,22,6,9,10,0,47,À examiner,False,navire de combat; activité dense le même jour; co-présence potentielle à vérifier,v2.1-actionnable
DET-017-00057,IMG-017,satellite_017.jpg,2026-06-14 06:02:40+00:00,2026-06-14,Porte-avions,combat_strategique,0.87,9.5,0.78735,70,Moyenne,"0.42786116627326093,0.3460316335015722,0.08180344464056337,0.15163135324170585",0.5394889835888076,1.2403967010681578,True,a_verifier,True,Mer Baltique,International,55.0,20.0,Medium,,Medium,False,,,,Port militaire de Toulon,1666.9047507944083,False,4,3,1,4,3,1,True,True,8,269,30,6,9,10,0,55,À examiner,True,navire de combat stratégique; activité dense le même jour; co-présence potentielle à vérifier; classification/bbox à vérifier,v2.1-actionnable
DET-017-00058,IMG-017,satellite_017.jpg,2026-06-14 06:02:40+00:00,2026-06-14,Destroyer,combat_strategique,0.96,9.5,0.8688,79,Bonne,"0.6845020505388564,0.5612767055683373,0.0891578059675679,0.054792363215503626",1.6271940236799374,0.4885166888072374,True,plausible,False,Mer Baltique,International,55.0,20.0,Medium,,Medium,False,,,,Port militaire de Toulon,1666.9047507944083,False,4,3,1,4,3,1,True,True,8,269,30,6,9,15,0,60,Alerte analyste,True,navire de combat stratégique; activité dense le même jour; co-présence potentielle à vérifier,v2.1-actionnable
DET-017-00059,IMG-017,satellite_017.jpg,2026-06-14 06:02:40+00:00,2026-06-14,Chalutier,civil,0.71,9.5,0.64255,63,Moyenne,"0.15101099887549438,0.02024540428638515,0.08486357949370754,0.11014251100063252",0.7704888759365597,0.934708773793873,True,plausible,False,Mer Baltique,International,55.0,20.0,Medium,,Medium,False,,,,Port militaire de Toulon,1666.9047507944083,False,4,3,1,4,3,1,True,True,8,269,0,6,9,6,0,21,Veille,False,activité dense le même jour; co-présence potentielle à vérifier,v2.1-actionnable
DET-019-00060,IMG-019,satellite_019.jpg,2026-04-18 06:16:15+00:00,2026-04-18,Frégate,combat,0.76,11.0,0.6764,65,Moyenne,"0.41377400887428284,0.31153599717276426,0.06606173136810756,0.0625007357705184",1.056975258829974,0.4128906816781054,True,plausible,False,Port de Rotterdam,Netherlands,51.9,4.5,Low,,Low,False,,,,Port militaire de Toulon,981.8884661006506,False,2,1,1,2,1,1,True,False,9,255,22,0,4,6,0,32,Veille,False,navire de combat; co-présence potentielle à vérifier,v2.1-actionnable
DET-019-00061,IMG-019,satellite_019.jpg,2026-04-18 06:16:15+00:00,2026-04-18,Chalutier,civil,0.84,11.0,0.7475999999999999,70,Moyenne,"0.15110194086714862,0.7612736744264605,0.14700354181099784,0.11964287087902968",1.2286861785490961,1.758792577165324,True,plausible,False,Port de Rotterdam,Netherlands,51.9,4.5,Low,,Low,False,,,,Port militaire de Toulon,981.8884661006506,False,2,1,1,2,1,1,True,False,9,255,0,0,4,6,0,10,Veille,False,co-présence potentielle à vérifier,v2.1-actionnable
DET-020-00062,IMG-020,satellite_020.jpg,2026-10-22 12:31:57+00:00,2026-10-22,Navire civil,civil,0.71,14.0,0.6105999999999999,73,Moyenne,"0.057542039680685254,0.5523510074786793,0.03866282753844327,0.27201418443302305",0.14213533613708662,1.0516837500744247,True,plausible,False,Port de Singapour,Singapore,1.3,103.8,Low,Critical,Critical,True,False,Base Sous-marine,1.0,Port de Singapour,0.0,True,5,1,4,5,1,4,True,True,5,228,0,22,16,6,7,51,À examiner,True,zone critique; zone militaire/sensible connue; base sous-marine; activité dense le même jour; co-présence potentielle à vérifier; navire civil en zone sensible,v2.1-actionnable
DET-020-00063,IMG-020,satellite_020.jpg,2026-10-22 12:31:57+00:00,2026-10-22,Chalutier,civil,0.91,14.0,0.7826,85,Bonne,"0.16626792921723546,0.22136738075620796,0.28090277839770966,0.06990179623191374",4.0185344803695235,1.9635608776535105,True,plausible,False,Port de Singapour,Singapore,1.3,103.8,Low,Critical,Critical,True,False,Base Sous-marine,1.0,Port de Singapour,0.0,True,5,1,4,5,1,4,True,True,5,228,0,22,16,10,7,55,À examiner,True,zone critique; zone militaire/sensible connue; base sous-marine; activité dense le même jour; co-présence potentielle à vérifier; navire civil en zone sensible,v2.1-actionnable
DET-020-00064,IMG-020,satellite_020.jpg,2026-10-22 12:31:57+00:00,2026-10-22,Pétrolier,civil,0.86,14.0,0.7395999999999999,82,Bonne,"0.14376866391572118,0.6825339609892205,0.24857411563856158,0.2737538685292681",0.9080204673417628,6.804812577229785,True,plausible,False,Port de Singapour,Singapore,1.3,103.8,Low,Critical,Critical,True,False,Base Sous-marine,1.0,Port de Singapour,0.0,True,5,1,4,5,1,4,True,True,5,228,0,22,16,6,7,51,À examiner,True,zone critique; zone militaire/sensible connue; base sous-marine; activité dense le même jour; co-présence potentielle à vérifier; navire civil en zone sensible,v2.1-actionnable
DET-020-00065,IMG-020,satellite_020.jpg,2026-10-22 12:31:57+00:00,2026-10-22,Frégate,combat,0.78,14.0,0.6708000000000001,77,Bonne,"0.12698987497108655,0.5904713697719989,0.07874069551564668,0.21505704421787378",0.3661386484781899,1.6933741237254538,True,plausible,False,Port de Singapour,Singapore,1.3,103.8,Low,Critical,Critical,True,False,Base Sous-marine,1.0,Port de Singapour,0.0,True,5,1,4,5,1,4,True,True,5,228,22,22,16,6,0,66,Alerte analyste,True,navire de combat; zone critique; zone militaire/sensible connue; base sous-marine; activité dense le même jour; co-présence potentielle à vérifier,v2.1-actionnable
DET-020-00066,IMG-020,satellite_020.jpg,2026-10-22 12:31:57+00:00,2026-10-22,Cargo,civil,0.91,14.0,0.7826,85,Bonne,"0.2005468031773388,0.4747243557392666,0.17777766616998664,0.12579877529011838",1.4131907545204165,2.236421267811981,True,plausible,False,Port de Singapour,Singapore,1.3,103.8,Low,Critical,Critical,True,False,Base Sous-marine,1.0,Port de Singapour,0.0,True,5,1,4,5,1,4,True,True,5,228,0,22,16,10,7,55,À examiner,True,zone critique; zone militaire/sensible connue; base sous-marine; activité dense le même jour; co-présence potentielle à vérifier; navire civil en zone sensible,v2.1-actionnable
DET-021-00067,IMG-021,satellite_021.jpg,2026-06-23 11:20:18+00:00,2026-06-23,Chalutier,civil,0.74,6.2,0.69412,67,Moyenne,"0.34995556363263713,0.18344073600928967,0.18706628306358652,0.06791606060477112",2.754374759045508,1.2704805017655805,True,plausible,False,Port de Rotterdam,Netherlands,51.9,4.5,Low,,Low,False,,,,Port militaire de Toulon,981.8884661006506,False,4,1,2,4,1,2,True,True,9,255,0,0,9,6,0,15,Veille,False,activité dense le même jour; co-présence potentielle à vérifier,v2.1-actionnable
DET-021-00068,IMG-021,satellite_021.jpg,2026-06-23 11:20:18+00:00,2026-06-23,Bâtiment de débarquement,soutien_ou_amphibie,0.89,6.2,0.83482,76,Bonne,"0.07148159124955544,0.47990066859139546,0.03620501639629027,0.06000221620062436",0.6033946525447422,0.21723812213573523,True,plausible,False,Port de Rotterdam,Netherlands,51.9,4.5,Low,,Low,False,,,,Port militaire de Toulon,981.8884661006506,False,4,1,2,4,1,2,True,True,9,255,16,0,9,10,0,35,Veille,False,navire de soutien/amphibie; activité dense le même jour; co-présence potentielle à vérifier,v2.1-actionnable
DET-021-00069,IMG-021,satellite_021.jpg,2026-06-23 11:20:18+00:00,2026-06-23,Porte-avions,combat_strategique,0.8,6.2,0.7504,68,Moyenne,"0.6066028157266927,0.10149634944437827,0.08631477615038566,0.2788799275032734",0.3095051584498582,2.407145851528081,True,a_verifier,True,Port de Rotterdam,Netherlands,51.9,4.5,Low,,Low,False,,,,Port militaire de Toulon,981.8884661006506,False,4,1,2,4,1,2,True,True,9,255,30,0,9,10,0,49,À examiner,False,navire de combat stratégique; activité dense le même jour; co-présence potentielle à vérifier; classification/bbox à vérifier,v2.1-actionnable
DET-021-00070,IMG-021,satellite_021.jpg,2026-06-23 11:20:18+00:00,2026-06-23,Pétrolier,civil,0.94,6.2,0.88172,80,Bonne,"0.035799362396081946,0.668131790512513,0.03000571132904578,0.11856289701902055",0.2530784257425156,0.3557564062288102,True,plausible,False,Port de Rotterdam,Netherlands,51.9,4.5,Low,,Low,False,,,,Port militaire de Toulon,981.8884661006506,False,4,1,2,4,1,2,True,True,9,255,0,0,9,15,0,24,Veille,False,activité dense le même jour; co-présence potentielle à vérifier,v2.1-actionnable
DET-022-00071,IMG-022,satellite_022.jpg,2026-07-08 09:39:17+00:00,2026-07-08,Corvette,combat,0.72,4.3,0.68904,66,Moyenne,"0.1219055429661685,0.726922062813933,0.2396548178712163,0.036486714944022836",6.568276103751462,0.8744217024628772,True,plausible,False,Détroit de Malacca,International,3.0,101.0,Critical,High,Critical,True,False,Base Sous-marine,1.0,Détroit de Malacca,0.0,True,4,2,2,4,2,2,True,True,11,347,22,22,16,6,0,66,Alerte analyste,True,navire de combat; zone critique; zone militaire/sensible connue; base sous-marine; activité dense le même jour; co-présence potentielle à vérifier,v2.1-actionnable
DET-022-00072,IMG-022,satellite_022.jpg,2026-07-08 09:39:17+00:00,2026-07-08,Pétrolier,civil,0.9,4.3,0.8613,78,Bonne,"0.791459446297465,0.29881632667403324,0.07917525018573693,0.1857686217315626",0.42620357220578337,1.470827710225599,True,plausible,False,Détroit de Malacca,International,3.0,101.0,Critical,High,Critical,True,False,Base Sous-marine,1.0,Détroit de Malacca,0.0,True,4,2,2,4,2,2,True,True,11,347,0,22,16,15,7,60,Alerte analyste,True,zone critique; zone militaire/sensible connue; base sous-marine; activité dense le même jour; co-présence potentielle à vérifier; navire civil en zone sensible,v2.1-actionnable
DET-022-00073,IMG-022,satellite_022.jpg,2026-07-08 09:39:17+00:00,2026-07-08,Destroyer,combat_strategique,0.96,4.3,0.91872,82,Bonne,"0.007426039286338959,0.5754112996789076,0.2975595473921757,0.13431398070131034",2.2154026396842017,3.996640730592331,True,plausible,False,Détroit de Malacca,International,3.0,101.0,Critical,High,Critical,True,False,Base Sous-marine,1.0,Détroit de Malacca,0.0,True,4,2,2,4,2,2,True,True,11,347,30,22,16,15,0,83,Revue prioritaire immédiate,True,navire de combat stratégique; zone critique; zone militaire/sensible connue; base sous-marine; activité dense le même jour; co-présence potentielle à vérifier,v2.1-actionnable
DET-022-00074,IMG-022,satellite_022.jpg,2026-07-08 09:39:17+00:00,2026-07-08,Navire civil,civil,0.94,4.3,0.8995799999999999,81,Bonne,"0.6262808922151003,0.3733693989074116,0.16769949615470392,0.2663183665097264",0.6296955720798145,4.4661455880424885,True,plausible,False,Détroit de Malacca,International,3.0,101.0,Critical,High,Critical,True,False,Base Sous-marine,1.0,Détroit de Malacca,0.0,True,4,2,2,4,2,2,True,True,11,347,0,22,16,15,7,60,Alerte analyste,True,zone critique; zone militaire/sensible connue; base sous-marine; activité dense le même jour; co-présence potentielle à vérifier; navire civil en zone sensible,v2.1-actionnable
DET-023-00075,IMG-023,satellite_023.jpg,2026-09-10 21:46:50+00:00,2026-09-10,Croiseur,combat_strategique,0.81,25.7,0.6018300000000001,60,Moyenne,"0.12796815312673468,0.5930110334785915,0.08569196248565103,0.06949901466322744",1.232995358292345,0.5955506957310991,True,plausible,False,Base navale de Norfolk,USA,36.9,-76.3,High,,High,False,,,,Base navale de Rota,6076.454469459371,False,2,2,0,2,2,0,False,False,9,306,30,12,0,6,5,53,À examiner,False,navire de combat stratégique; zone à risque élevé,v2.1-actionnable
DET-023-00076,IMG-023,satellite_023.jpg,2026-09-10 21:46:50+00:00,2026-09-10,Destroyer,combat_strategique,0.85,25.7,0.63155,62,Moyenne,"0.37620273413233224,0.14542810872889547,0.2464363441104323,0.11309091044540251",2.1790994797004988,2.7869710522285294,True,plausible,False,Base navale de Norfolk,USA,36.9,-76.3,High,,High,False,,,,Base navale de Rota,6076.454469459371,False,2,2,0,2,2,0,False,False,9,306,30,12,0,6,5,53,À examiner,False,navire de combat stratégique; zone à risque élevé,v2.1-actionnable
DET-024-00077,IMG-024,satellite_024.jpg,2026-10-15 16:55:22+00:00,2026-10-15,Porte-avions,combat_strategique,0.78,25.9,0.57798,70,Moyenne,"0.625965134619561,0.3602752853300345,0.22432878327871675,0.10189461919369881",2.201576344794753,2.2857895946370625,True,plausible,False,Détroit d'Ormuz,International,25.0,56.0,Critical,Critical,Critical,True,True,Base Sous-marine,2.0,Détroit d'Ormuz,0.0,True,3,2,0,3,2,0,False,False,4,194,30,25,11,3,0,69,Alerte analyste,True,navire de combat stratégique; zone critique; zone militaire/sensible connue; zone sensible active; base sous-marine,v2.1-actionnable
DET-024-00078,IMG-024,satellite_024.jpg,2026-10-15 16:55:22+00:00,2026-10-15,Navire de soutien,soutien_ou_amphibie,0.9,25.9,0.6669,77,Bonne,"0.13601279370013505,0.15858622437236836,0.1687603410889934,0.14433350395672026",1.1692388562782887,2.435777135830568,True,plausible,False,Détroit d'Ormuz,International,25.0,56.0,Critical,Critical,Critical,True,True,Base Sous-marine,2.0,Détroit d'Ormuz,0.0,True,3,2,0,3,2,0,False,False,4,194,16,25,11,6,0,58,À examiner,False,navire de soutien/amphibie; zone critique; zone militaire/sensible connue; zone sensible active; base sous-marine,v2.1-actionnable
DET-024-00079,IMG-024,satellite_024.jpg,2026-10-15 16:55:22+00:00,2026-10-15,Destroyer,combat_strategique,0.94,25.9,0.6965399999999999,79,Bonne,"0.32678184216185474,0.4546155876801846,0.023174988896650546,0.17212524455103595",0.13464026707470567,0.39890006313035087,True,plausible,False,Détroit d'Ormuz,International,25.0,56.0,Critical,Critical,Critical,True,True,Base Sous-marine,2.0,Détroit d'Ormuz,0.0,True,3,2,0,3,2,0,False,False,4,194,30,25,11,6,0,72,Alerte analyste,True,navire de combat stratégique; zone critique; zone militaire/sensible connue; zone sensible active; base sous-marine,v2.1-actionnable
DET-025-00080,IMG-025,satellite_025.jpg,2026-03-29 01:02:14+00:00,2026-03-29,Navire de soutien,soutien_ou_amphibie,0.8,44.8,0.44160000000000005,61,Moyenne,"0.7176067342451034,0.5646487876542692,0.14240813506095026,0.05657264113990401",2.5172615630367203,0.8056404320206116,True,plausible,False,Port de Rotterdam,Netherlands,51.9,4.5,Low,,Low,False,,,,Port militaire de Toulon,981.8884661006506,False,3,1,1,5,1,2,True,True,9,255,16,0,9,0,0,25,Veille,False,navire de soutien/amphibie; activité dense le même jour; co-présence potentielle à vérifier,v2.1-actionnable
DET-025-00081,IMG-025,satellite_025.jpg,2026-03-29 01:02:14+00:00,2026-03-29,Cargo,civil,0.84,44.8,0.46368000000000004,62,Moyenne,"0.7078707493935086,0.6408344308416747,0.22487487396333833,0.18875323334941305",1.1913696521799881,4.244585955962183,True,plausible,False,Port de Rotterdam,Netherlands,51.9,4.5,Low,,Low,False,,,,Port militaire de Toulon,981.8884661006506,False,3,1,1,5,1,2,True,True,9,255,0,0,9,3,0,12,Veille,False,activité dense le même jour; co-présence potentielle à vérifier,v2.1-actionnable
DET-025-00082,IMG-025,satellite_025.jpg,2026-03-29 01:02:14+00:00,2026-03-29,Navire de guerre,combat,0.96,44.8,0.5299200000000001,67,Moyenne,"0.712508864280794,0.5571407140933696,0.21169649742441327,0.10631328065570397",1.9912516678889196,2.250614914451114,True,plausible,False,Port de Rotterdam,Netherlands,51.9,4.5,Low,,Low,False,,,,Port militaire de Toulon,981.8884661006506,False,3,1,1,5,1,2,True,True,9,255,22,0,9,3,0,34,Veille,False,navire de combat; activité dense le même jour; co-présence potentielle à vérifier,v2.1-actionnable
DET-026-00083,IMG-026,satellite_026.jpg,2026-09-27 22:47:18+00:00,2026-09-27,Navire de guerre,combat,0.91,19.6,0.7316400000000001,64,Moyenne,"0.7376127315436073,0.4778698443732501,0.28224135972880354,0.1055613150659622",2.6737196249633595,2.97937690989778,False,bbox_hors_image,True,Base navale de Rota,Spain,36.6,-6.4,High,High,High,True,False,Base Sous-marine,1.0,Base navale de Rota,0.0,True,3,1,2,3,1,2,True,False,6,257,22,16,14,6,0,58,À examiner,True,navire de combat; zone à risque élevé; zone militaire/sensible connue; base sous-marine; co-présence potentielle à vérifier; classification/bbox à vérifier,v2.1-actionnable
DET-026-00084,IMG-026,satellite_026.jpg,2026-09-27 22:47:18+00:00,2026-09-27,Navire civil,civil,0.8,19.6,0.6432000000000001,63,Moyenne,"0.6598586260389244,0.5092345210870145,0.13011505108611868,0.12006366502793253",1.083717135037046,1.5622089908696069,True,plausible,False,Base navale de Rota,Spain,36.6,-6.4,High,High,High,True,False,Base Sous-marine,1.0,Base navale de Rota,0.0,True,3,1,2,3,1,2,True,False,6,257,0,16,14,6,7,43,À examiner,True,zone à risque élevé; zone militaire/sensible connue; base sous-marine; co-présence potentielle à vérifier; navire civil en zone sensible,v2.1-actionnable
DET-026-00085,IMG-026,satellite_026.jpg,2026-09-27 22:47:18+00:00,2026-09-27,Pétrolier,civil,0.82,19.6,0.65928,64,Moyenne,"0.7333543915432549,0.33875396030978666,0.18826944298375026,0.23217291350793914",0.8109018409561906,4.3711065102054105,True,plausible,False,Base navale de Rota,Spain,36.6,-6.4,High,High,High,True,False,Base Sous-marine,1.0,Base navale de Rota,0.0,True,3,1,2,3,1,2,True,False,6,257,0,16,14,6,7,43,À examiner,True,zone à risque élevé; zone militaire/sensible connue; base sous-marine; co-présence potentielle à vérifier; navire civil en zone sensible,v2.1-actionnable
DET-027-00086,IMG-027,satellite_027.jpg,2026-11-08 02:42:32+00:00,2026-11-08,Bâtiment de débarquement,soutien_ou_amphibie,0.95,40.0,0.57,68,Moyenne,"0.5882989046212254,0.283205970929879,0.20668237772310413,0.14105279733001885",1.4652837918523014,2.9153127536663397,True,plausible,False,Mer de Chine Méridionale,International,15.0,110.0,Critical,,Critical,False,,,,Détroit de Malacca,1659.3897387122565,False,4,1,2,4,1,2,True,True,8,220,16,18,9,3,0,46,À examiner,False,navire de soutien/amphibie; zone critique; activité dense le même jour; co-présence potentielle à vérifier,v2.1-actionnable
DET-027-00087,IMG-027,satellite_027.jpg,2026-11-08 02:42:32+00:00,2026-11-08,Pétrolier,civil,0.99,40.0,0.594,65,Moyenne,"0.012788796225863664,0.740694245801479,0.13628394845542274,0.27373498622665615",0.4978682130992851,3.730568475335944,False,bbox_hors_image,True,Mer de Chine Méridionale,International,15.0,110.0,Critical,,Critical,False,,,,Détroit de Malacca,1659.3897387122565,False,4,1,2,4,1,2,True,True,8,220,0,18,9,3,0,30,Veille,False,zone critique; activité dense le même jour; co-présence potentielle à vérifier; classification/bbox à vérifier,v2.1-actionnable
DET-027-00088,IMG-027,satellite_027.jpg,2026-11-08 02:42:32+00:00,2026-11-08,Destroyer,combat_strategique,0.77,40.0,0.46199999999999997,60,Moyenne,"0.3350963786742587,0.7150375289369859,0.07572092993357028,0.16831752685581566",0.4498695492266493,1.2745159657641034,True,plausible,False,Mer de Chine Méridionale,International,15.0,110.0,Critical,,Critical,False,,,,Détroit de Malacca,1659.3897387122565,False,4,1,2,4,1,2,True,True,8,220,30,18,9,3,5,65,Alerte analyste,True,navire de combat stratégique; zone critique; activité dense le même jour; co-présence potentielle à vérifier,v2.1-actionnable
DET-027-00089,IMG-027,satellite_027.jpg,2026-11-08 02:42:32+00:00,2026-11-08,Navire civil,civil,0.85,40.0,0.51,64,Moyenne,"0.666682616772394,0.7282358344379352,0.2714207443813745,0.0200053483481778",13.567409057693165,0.5429866540271118,True,plausible,False,Mer de Chine Méridionale,International,15.0,110.0,Critical,,Critical,False,,,,Détroit de Malacca,1659.3897387122565,False,4,1,2,4,1,2,True,True,8,220,0,18,9,3,0,30,Veille,False,zone critique; activité dense le même jour; co-présence potentielle à vérifier,v2.1-actionnable
DET-029-00090,IMG-029,satellite_029.jpg,2026-02-13 11:27:00+00:00,2026-02-13,Cargo,civil,0.74,45.3,0.40478000000000003,46,Faible,"0.09747902700711775,0.486628077308191,0.11841108698031835,0.02977521733460678",3.976833675121263,0.3525715849665995,True,plausible,False,Mer Baltique,International,55.0,20.0,Medium,,Medium,False,,,,Port militaire de Toulon,1666.9047507944083,False,4,3,1,4,3,1,True,True,8,269,0,6,9,0,0,15,Veille,False,activité dense le même jour; co-présence potentielle à vérifier; qualité observation faible,v2.1-actionnable
