priority_score,priority_label,detection_id,image_id,file_name,timestamp,category,confidence,is_military,zone_id,zone_name,risk_level,image_latitude,image_longitude,nearest_active_military_zone_id,nearest_active_military_zone_name,nearest_active_military_zone_risk_level,nearest_active_military_zone_distance_km,near_active_military_zone_25km,bbox,date,time,coordinates,country,resolution,source,num_ships,ship_types,cloud_cover,url,bbox_x,bbox_y,bbox_width,bbox_height,bbox_area,bbox_aspect_ratio,score_military,score_risk_level,score_confidence,score_strategic_type,score_active_zone_25km
65,Moyenne,DET-087-00222,IMG-087,satellite_087.jpg,2026-07-03T22:36:58Z,Croiseur,0.91,True,ZONE-014,Port de Singapour,Low,1.3,103.8,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,3810.398,False,"0.10130585695889814,0.2085654838479216,0.21229038009072798,0.07965780705431597",2026-07-03,22:36:58,"1.3,103.8",Singapore,10m,WorldView-3,2,"Croiseur, Corvette",11.5,https://example.com/satellite_images/satellite_087.jpg,0.10130585695889814,0.2085654838479216,0.21229038009072798,0.07965780705431597,0.01691058613675461,2.6650291784454265,35,0,15,15,0
65,Moyenne,DET-015-00052,IMG-015,satellite_015.jpg,2026-02-22T00:41:47Z,Corvette,0.9,True,ZONE-002,Base navale de Norfolk,High,36.9,-76.3,MIL-010,Zone militaire 11 - Port militaire de Toulon,High,6747.776,False,"0.5007379854311166,0.5957804436751779,0.2053679763296323,0.1502678209758156",2026-02-22,00:41:47,"36.9,-76.3",USA,10m,PlanetScope,1,Corvette,37.3,https://example.com/satellite_images/satellite_015.jpg,0.5007379854311166,0.5957804436751779,0.2053679763296323,0.1502678209758156,0.030860198301266722,1.3666796723077834,35,15,15,0,0
65,Moyenne,DET-078-00202,IMG-078,satellite_078.jpg,2026-04-30T04:31:41Z,Croiseur,0.88,True,ZONE-014,Port de Singapour,Low,1.3,103.8,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,3810.398,False,"0.625613344416472,0.15106464222922247,0.14860376978157167,0.15336685202127248",2026-04-30,04:31:41,"1.3,103.8",Singapore,5m,Maxar,2,"Croiseur, Sous-marin",32.1,https://example.com/satellite_images/satellite_078.jpg,0.625613344416472,0.15106464222922247,0.14860376978157167,0.15336685202127248,0.022790892369893546,0.9689432091946429,35,0,15,15,0
65,Moyenne,DET-084-00212,IMG-084,satellite_084.jpg,2026-12-10T05:15:09Z,Navire de guerre,0.88,True,ZONE-009,Base navale de Yokosuka,High,35.4,139.7,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,1751.832,False,"0.5630425963760133,0.6059369759733428,0.1356065159199491,0.25945300852578196",2026-12-10,05:15:09,"35.4,139.7",Japan,10m,WorldView-3,2,"Navire de guerre, Bâtiment de débarquement",3.9,https://example.com/satellite_images/satellite_084.jpg,0.5630425963760133,0.6059369759733428,0.1356065159199491,0.25945300852578196,0.035183518531130144,0.5226631084005096,35,15,15,0,0
65,Moyenne,DET-017-00057,IMG-017,satellite_017.jpg,2026-06-14T06:02:40Z,Porte-avions,0.87,True,ZONE-015,Mer Baltique,Medium,55.0,20.0,MIL-010,Zone militaire 11 - Port militaire de Toulon,High,1666.902,False,"0.42786116627326093,0.3460316335015722,0.08180344464056337,0.15163135324170585",2026-06-14,06:02:40,"55.0,20.0",International,5m,PlanetScope,4,"Navire de guerre, Porte-avions, Destroyer, Chalutier",9.5,https://example.com/satellite_images/satellite_017.jpg,0.42786116627326093,0.3460316335015722,0.08180344464056337,0.15163135324170585,0.012403967010681593,0.5394889835888078,35,0,15,15,0
65,Moyenne,DET-053-00149,IMG-053,satellite_053.jpg,2026-05-30T12:04:38Z,Sous-marin,0.86,True,ZONE-010,Canal de Suez,Medium,30.0,32.5,MIL-011,Zone militaire 12 - Détroit d'Ormuz,High,2378.864,False,"0.1313137801850485,0.7385090128452011,0.08887401699920724,0.06087510563824662",2026-05-30,12:04:38,"30.0,32.5",Egypt,10m,PlanetScope,1,Sous-marin,36.4,https://example.com/satellite_images/satellite_053.jpg,0.1313137801850485,0.7385090128452011,0.08887401699920724,0.06087510563824662,0.005410215173322067,1.4599402509023238,35,0,15,15,0
65,Moyenne,DET-009-00034,IMG-009,satellite_009.jpg,2026-01-28T03:13:46Z,Destroyer,0.85,True,ZONE-015,Mer Baltique,Medium,55.0,20.0,MIL-010,Zone militaire 11 - Port militaire de Toulon,High,1666.902,False,"0.6431304339005923,0.0269089915507724,0.280996079698712,0.0483426815557199",2026-01-28,03:13:46,"55.0,20.0",International,10m,Sentinel-2,5,"Frégate, Navire de soutien, Chalutier, Destroyer, Navire de guerre",1.9,https://example.com/satellite_images/satellite_009.jpg,0.6431304339005923,0.0269089915507724,0.280996079698712,0.0483426815557199,0.013584103999280523,5.812587772460144,35,0,15,15,0
65,Moyenne,DET-036-00114,IMG-036,satellite_036.jpg,2026-06-20T06:08:55Z,Croiseur,0.85,True,ZONE-011,Port de Busan,Medium,35.1,129.0,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,821.551,False,"0.6236808834894247,0.01404811738805849,0.11242412009602265,0.12318791724554215",2026-06-20,06:08:55,"35.1,129.0",South Korea,5m,Maxar,4,"Frégate, Pétrolier, Croiseur, Chalutier",45.5,https://example.com/satellite_images/satellite_036.jpg,0.6236808834894247,0.01404811738805849,0.11242412009602265,0.12318791724554215,0.01384929320279173,0.9126229471997261,35,0,15,15,0
65,Moyenne,DET-052-00147,IMG-052,satellite_052.jpg,2026-02-17T10:50:44Z,Navire de guerre,0.85,True,ZONE-002,Base navale de Norfolk,High,36.9,-76.3,MIL-010,Zone militaire 11 - Port militaire de Toulon,High,6747.776,False,"0.12580311538416772,0.13073650357059075,0.23825895987494944,0.17327878708430172",2026-02-17,10:50:44,"36.9,-76.3",USA,10m,PlanetScope,5,"Porte-avions, Corvette, Bâtiment de débarquement, Navire de guerre, Chalutier",24.3,https://example.com/satellite_images/satellite_052.jpg,0.12580311538416772,0.13073650357059075,0.23825895987494944,0.17327878708430172,0.04128522357909855,1.375003622105424,35,15,15,0,0
65,Moyenne,DET-059-00161,IMG-059,satellite_059.jpg,2026-06-15T01:01:51Z,Croiseur,0.85,True,ZONE-011,Port de Busan,Medium,35.1,129.0,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,821.551,False,"0.6387945400074656,0.061346258251283196,0.28406442174593904,0.26015663863427085",2026-06-15,01:01:51,"35.1,129.0",South Korea,5m,Sentinel-2,2,"Cargo, Croiseur",15.8,https://example.com/satellite_images/satellite_059.jpg,0.6387945400074656,0.061346258251283196,0.28406442174593904,0.26015663863427085,0.07390124511701138,1.0918976476524893,35,0,15,15,0
60,Moyenne,DET-014-00048,IMG-014,satellite_014.jpg,2026-05-04T09:01:54Z,Frégate,0.74,True,ZONE-008,Golfe Persique,Critical,26.0,55.0,MIL-011,Zone militaire 12 - Détroit d'Ormuz,High,149.788,False,"0.02000427600465642,0.0852967586539485,0.24786865788197038,0.12697731538248858",2026-05-04,09:01:54,"26.0,55.0",International,0.5m,PlanetScope,4,"Frégate, Navire de guerre, Destroyer, Navire de soutien",29.3,https://example.com/satellite_images/satellite_014.jpg,0.02000427600465642,0.0852967586539485,0.24786865788197038,0.12697731538248858,0.03147369674531311,1.9520703925368539,35,25,0,0,0
60,Moyenne,DET-022-00071,IMG-022,satellite_022.jpg,2026-07-08T09:39:17Z,Corvette,0.72,True,ZONE-004,Détroit de Malacca,Critical,3.0,101.0,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,3801.407,False,"0.1219055429661685,0.726922062813933,0.2396548178712163,0.036486714944022836",2026-07-08,09:39:17,"3.0,101.0",International,5m,PlanetScope,4,"Corvette, Pétrolier, Destroyer, Navire civil",4.3,https://example.com/satellite_images/satellite_022.jpg,0.1219055429661685,0.726922062813933,0.2396548178712163,0.036486714944022836,0.008744217024628778,6.568276103751455,35,25,0,0,0
58,Moyenne,DET-000-00001,IMG-000,satellite_000.jpg,2026-08-31T17:17:58Z,Navire de guerre,0.84,True,ZONE-002,Base navale de Norfolk,High,36.9,-76.3,MIL-010,Zone militaire 11 - Port militaire de Toulon,High,6747.776,False,"0.3766847153545144,0.602830810224785,0.2798675218303956,0.06677135003212305",2026-08-31,17:17:58,"36.9,-76.3",USA,1m,Sentinel-2,5,"Navire de guerre, Navire civil, Bâtiment de débarquement, Destroyer, Pétrolier",17.0,https://example.com/satellite_images/satellite_000.jpg,0.3766847153545144,0.602830810224785,0.2798675218303956,0.06677135003212305,0.018687132262760184,4.191431230546545,35,15,8,0,0
58,Moyenne,DET-002-00011,IMG-002,satellite_002.jpg,2026-03-02T15:20:53Z,Navire de guerre,0.83,True,ZONE-009,Base navale de Yokosuka,High,35.4,139.7,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,1751.832,False,"0.30456345171686955,0.3764579548053819,0.2866799639158904,0.10155543062736225",2026-03-02,15:20:53,"35.4,139.7",Japan,1m,Sentinel-2,4,"Navire de soutien, Chalutier, Porte-avions, Navire de guerre",25.6,https://example.com/satellite_images/satellite_002.jpg,0.30456345171686955,0.3764579548053819,0.2866799639158904,0.10155543062736225,0.02911390718771492,2.8228915198814564,35,15,8,0,0
58,Moyenne,DET-001-00007,IMG-001,satellite_001.jpg,2026-04-17T04:54:56Z,Navire de guerre,0.82,True,ZONE-002,Base navale de Norfolk,High,36.9,-76.3,MIL-010,Zone militaire 11 - Port militaire de Toulon,High,6747.776,False,"0.3411762211653643,0.6161236185669328,0.047216533236275934,0.15767573297863702",2026-04-17,04:54:56,"36.9,-76.3",USA,10m,Maxar,2,"Destroyer, Navire de guerre",39.0,https://example.com/satellite_images/satellite_001.jpg,0.3411762211653643,0.6161236185669328,0.047216533236275934,0.15767573297863702,0.0074449014867399846,0.29945339301307167,35,15,8,0,0
58,Moyenne,DET-054-00150,IMG-054,satellite_054.jpg,2026-01-06T11:03:09Z,Sous-marin,0.82,True,ZONE-015,Mer Baltique,Medium,55.0,20.0,MIL-010,Zone militaire 11 - Port militaire de Toulon,High,1666.902,False,"0.3398516679385469,0.7863393994568803,0.10484281237478499,0.21519071708349907",2026-01-06,11:03:09,"55.0,20.0",International,5m,Maxar,3,"Sous-marin, Navire civil, Frégate",6.0,https://example.com/satellite_images/satellite_054.jpg,0.3398516679385469,0.7863393994568803,0.10484281237478499,0.21519071708349907,0.02256119997598073,0.4872088061963356,35,0,8,15,0
58,Moyenne,DET-070-00191,IMG-070,satellite_070.jpg,2026-10-08T12:35:10Z,Destroyer,0.81,True,ZONE-006,Port de Rotterdam,Low,51.9,4.5,MIL-010,Zone militaire 11 - Port militaire de Toulon,High,981.887,False,"0.35791156419089437,0.030481146533064597,0.26963197812680145,0.23738752204792443",2026-10-08,12:35:10,"51.9,4.5",Netherlands,10m,Landsat-8,5,"Navire de guerre, Destroyer, Chalutier, Navire de soutien, Cargo",6.2,https://example.com/satellite_images/satellite_070.jpg,0.35791156419089437,0.030481146533064597,0.26963197812680145,0.23738752204792443,0.06400726715240156,1.135830458992564,35,0,8,15,0
58,Moyenne,DET-021-00069,IMG-021,satellite_021.jpg,2026-06-23T11:20:18Z,Porte-avions,0.8,True,ZONE-006,Port de Rotterdam,Low,51.9,4.5,MIL-010,Zone militaire 11 - Port militaire de Toulon,High,981.887,False,"0.6066028157266927,0.10149634944437827,0.08631477615038566,0.2788799275032734",2026-06-23,11:20:18,"51.9,4.5",Netherlands,10m,PlanetScope,4,"Chalutier, Bâtiment de débarquement, Porte-avions, Pétrolier",6.2,https://example.com/satellite_images/satellite_021.jpg,0.6066028157266927,0.10149634944437827,0.08631477615038566,0.2788799275032734,0.024071458515280825,0.30950515844985843,35,0,8,15,0
58,Moyenne,DET-010-00036,IMG-010,satellite_010.jpg,2026-10-10T13:35:17Z,Sous-marin,0.78,True,ZONE-014,Port de Singapour,Low,1.3,103.8,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,3810.398,False,"0.2760713813050738,0.6292109071254108,0.2552668424892788,0.15208309246454915",2026-10-10,13:35:17,"1.3,103.8",Singapore,5m,WorldView-3,5,"Sous-marin, Chalutier, Navire civil, Navire de guerre, Navire de soutien",43.7,https://example.com/satellite_images/satellite_010.jpg,0.2760713813050738,0.6292109071254108,0.2552668424892788,0.15208309246454915,0.038821770809430486,1.6784695678698272,35,0,8,15,0
58,Moyenne,DET-044-00129,IMG-044,satellite_044.jpg,2026-03-31T04:23:18Z,Croiseur,0.78,True,ZONE-006,Port de Rotterdam,Low,51.9,4.5,MIL-010,Zone militaire 11 - Port militaire de Toulon,High,981.887,False,"0.18281788358366297,0.18014542978473458,0.1565062525636734,0.20711162511944609",2026-03-31,04:23:18,"51.9,4.5",Netherlands,0.5m,Maxar,3,"Navire civil, Croiseur, Bâtiment de débarquement",10.7,https://example.com/satellite_images/satellite_044.jpg,0.18281788358366297,0.18014542978473458,0.1565062525636734,0.20711162511944609,0.03241426430981687,0.7556613612268872,35,0,8,15,0
58,Moyenne,DET-046-00131,IMG-046,satellite_046.jpg,2026-03-21T01:52:38Z,Porte-avions,0.76,True,ZONE-006,Port de Rotterdam,Low,51.9,4.5,MIL-010,Zone militaire 11 - Port militaire de Toulon,High,981.887,False,"0.5380520436590089,0.6229409546340196,0.29579642785380394,0.11559196500260188",2026-03-21,01:52:38,"51.9,4.5",Netherlands,0.5m,PlanetScope,2,"Porte-avions, Navire civil",12.2,https://example.com/satellite_images/satellite_046.jpg,0.5380520436590089,0.6229409546340196,0.29579642785380394,0.11559196500260188,0.03419169033637156,2.55897049459403,35,0,8,15,0
58,Moyenne,DET-064-00173,IMG-064,satellite_064.jpg,2026-03-12T14:37:19Z,Corvette,0.75,True,ZONE-005,Base navale de Rota,High,36.6,-6.4,MIL-010,Zone militaire 11 - Port militaire de Toulon,High,1273.735,False,"0.08331880082114936,0.02318665499229793,0.08407819476737194,0.2736915841498575",2026-03-12,14:37:19,"36.6,-6.4",Spain,1m,WorldView-3,4,"Navire de soutien, Corvette, Cargo, Bâtiment de débarquement",38.7,https://example.com/satellite_images/satellite_064.jpg,0.08331880082114936,0.02318665499229793,0.08407819476737194,0.2736915841498575,0.023011494318342287,0.3072005119504721,35,15,8,0,0
58,Moyenne,DET-078-00203,IMG-078,satellite_078.jpg,2026-04-30T04:31:41Z,Sous-marin,0.75,True,ZONE-014,Port de Singapour,Low,1.3,103.8,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,3810.398,False,"0.02224302843686612,0.23783000556389258,0.11113649573143823,0.027210532925129483",2026-04-30,04:31:41,"1.3,103.8",Singapore,5m,Maxar,2,"Croiseur, Sous-marin",32.1,https://example.com/satellite_images/satellite_078.jpg,0.02224302843686612,0.23783000556389258,0.11113649573143823,0.027210532925129483,0.003024083276283812,4.084318967115907,35,0,8,15,0
53,Moyenne,DET-058-00159,IMG-058,satellite_058.jpg,2026-05-23T19:07:48Z,Frégate,0.83,True,ZONE-003,Port de Shanghai,Medium,31.2,121.5,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,0.0,True,"0.7316242107089259,0.7531530073313393,0.03198787352013434,0.054313317480417095",2026-05-23,19:07:48,"31.2,121.5",China,5m,PlanetScope,2,"Cargo, Frégate",37.5,https://example.com/satellite_images/satellite_058.jpg,0.7316242107089259,0.7531530073313393,0.03198787352013434,0.054313317480417095,0.0017373675300224834,0.5889508320250868,35,0,8,0,10
53,Moyenne,DET-037-00117,IMG-037,satellite_037.jpg,2026-05-03T20:00:00Z,Corvette,0.79,True,ZONE-003,Port de Shanghai,Medium,31.2,121.5,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,0.0,True,"0.47804213404009466,0.1398971181387041,0.11920513888057802,0.08265913805721634",2026-05-03,20:00:00,"31.2,121.5",China,10m,Landsat-8,5,"Navire de soutien, Corvette, Navire de guerre, Bâtiment de débarquement, Cargo",7.0,https://example.com/satellite_images/satellite_037.jpg,0.47804213404009466,0.1398971181387041,0.11920513888057802,0.08265913805721634,0.009853394031859345,1.442128985159084,35,0,8,0,10
53,Moyenne,DET-037-00118,IMG-037,satellite_037.jpg,2026-05-03T20:00:00Z,Navire de guerre,0.76,True,ZONE-003,Port de Shanghai,Medium,31.2,121.5,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,0.0,True,"0.5017843581004148,0.5288846956416352,0.24136010722646295,0.08870742497334128",2026-05-03,20:00:00,"31.2,121.5",China,10m,Landsat-8,5,"Navire de soutien, Corvette, Navire de guerre, Bâtiment de débarquement, Cargo",7.0,https://example.com/satellite_images/satellite_037.jpg,0.5017843581004148,0.5288846956416352,0.24136010722646295,0.08870742497334128,0.021410433603349068,2.7208557490987646,35,0,8,0,10
50,Moyenne,DET-048-00134,IMG-048,satellite_048.jpg,2026-03-09T00:27:29Z,Corvette,1.0,True,ZONE-006,Port de Rotterdam,Low,51.9,4.5,MIL-010,Zone militaire 11 - Port militaire de Toulon,High,981.887,False,"0.4677079270446455,0.09195611868191725,0.17486131105388825,0.297984745266856",2026-03-09,00:27:29,"51.9,4.5",Netherlands,1m,Maxar,1,Corvette,45.6,https://example.com/satellite_images/satellite_048.jpg,0.4677079270446455,0.09195611868191725,0.17486131105388825,0.297984745266856,0.05210600323142136,0.5868129621779589,35,0,15,0,0
50,Moyenne,DET-097-00243,IMG-097,satellite_097.jpg,2026-10-18T19:57:16Z,Navire de guerre,0.97,True,ZONE-006,Port de Rotterdam,Low,51.9,4.5,MIL-010,Zone militaire 11 - Port militaire de Toulon,High,981.887,False,"0.17078880473874858,0.3440136191217101,0.09552387614868389,0.20942872602879217",2026-10-18,19:57:16,"51.9,4.5",Netherlands,10m,PlanetScope,4,"Navire de guerre, Navire de soutien, Pétrolier, Croiseur",15.8,https://example.com/satellite_images/satellite_097.jpg,0.17078880473874858,0.3440136191217101,0.09552387614868389,0.20942872602879217,0.020005443687150994,0.4561163979747043,35,0,15,0,0
50,Moyenne,DET-004-00014,IMG-004,satellite_004.jpg,2026-10-03T08:53:49Z,Frégate,0.96,True,ZONE-015,Mer Baltique,Medium,55.0,20.0,MIL-010,Zone militaire 11 - Port militaire de Toulon,High,1666.902,False,"0.5868673096084751,0.42216123624283974,0.02584597465863368,0.26667474155647475",2026-10-03,08:53:49,"55.0,20.0",International,1m,Sentinel-2,3,"Destroyer, Pétrolier, Frégate",32.7,https://example.com/satellite_images/satellite_004.jpg,0.5868673096084751,0.42216123624283974,0.02584597465863368,0.26667474155647475,0.006892468612366332,0.09691947016721933,35,0,15,0,0
50,Moyenne,DET-025-00082,IMG-025,satellite_025.jpg,2026-03-29T01:02:14Z,Navire de guerre,0.96,True,ZONE-006,Port de Rotterdam,Low,51.9,4.5,MIL-010,Zone militaire 11 - Port militaire de Toulon,High,981.887,False,"0.712508864280794,0.5571407140933696,0.21169649742441327,0.10631328065570397",2026-03-29,01:02:14,"51.9,4.5",Netherlands,0.5m,Maxar,3,"Navire de soutien, Cargo, Navire de guerre",44.8,https://example.com/satellite_images/satellite_025.jpg,0.712508864280794,0.5571407140933696,0.21169649742441327,0.10631328065570397,0.02250614914451116,1.9912516678889187,35,0,15,0,0
50,Moyenne,DET-093-00239,IMG-093,satellite_093.jpg,2026-08-26T03:30:21Z,Navire de guerre,0.95,True,ZONE-015,Mer Baltique,Medium,55.0,20.0,MIL-010,Zone militaire 11 - Port militaire de Toulon,High,1666.902,False,"0.040684317885415135,0.7860105216115326,0.03943937835935639,0.04692849369022119",2026-08-26,03:30:21,"55.0,20.0",International,10m,Sentinel-2,2,"Chalutier, Navire de guerre",43.9,https://example.com/satellite_images/satellite_093.jpg,0.040684317885415135,0.7860105216115326,0.03943937835935639,0.04692849369022119,0.0018508306184833023,0.8404143252433999,35,0,15,0,0
50,Moyenne,DET-036-00112,IMG-036,satellite_036.jpg,2026-06-20T06:08:55Z,Frégate,0.94,True,ZONE-011,Port de Busan,Medium,35.1,129.0,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,821.551,False,"0.3335012349460372,0.7297826561013411,0.1810846006318152,0.16693860824794657",2026-06-20,06:08:55,"35.1,129.0",South Korea,5m,Maxar,4,"Frégate, Pétrolier, Croiseur, Chalutier",45.5,https://example.com/satellite_images/satellite_036.jpg,0.3335012349460372,0.7297826561013411,0.1810846006318152,0.16693860824794657,0.030230011204610455,1.0847376920913239,35,0,15,0,0
50,Moyenne,DET-009-00031,IMG-009,satellite_009.jpg,2026-01-28T03:13:46Z,Frégate,0.93,True,ZONE-015,Mer Baltique,Medium,55.0,20.0,MIL-010,Zone militaire 11 - Port militaire de Toulon,High,1666.902,False,"0.5806046350241214,0.4019280210704258,0.17250443531331297,0.1676337518855597",2026-01-28,03:13:46,"55.0,20.0",International,10m,Sentinel-2,5,"Frégate, Navire de soutien, Chalutier, Destroyer, Navire de guerre",1.9,https://example.com/satellite_images/satellite_009.jpg,0.5806046350241214,0.4019280210704258,0.17250443531331297,0.1676337518855597,0.02891756570847049,1.0290555056661763,35,0,15,0,0
50,Moyenne,DET-054-00152,IMG-054,satellite_054.jpg,2026-01-06T11:03:09Z,Frégate,0.91,True,ZONE-015,Mer Baltique,Medium,55.0,20.0,MIL-010,Zone militaire 11 - Port militaire de Toulon,High,1666.902,False,"0.7216011697799166,0.38660563867083886,0.18066924251345404,0.06998580442225212",2026-01-06,11:03:09,"55.0,20.0",International,5m,Maxar,3,"Sous-marin, Navire civil, Frégate",6.0,https://example.com/satellite_images/satellite_054.jpg,0.7216011697799166,0.38660563867083886,0.18066924251345404,0.06998580442225212,0.012644282271663032,2.5815126939658337,35,0,15,0,0
50,Moyenne,DET-070-00190,IMG-070,satellite_070.jpg,2026-10-08T12:35:10Z,Navire de guerre,0.91,True,ZONE-006,Port de Rotterdam,Low,51.9,4.5,MIL-010,Zone militaire 11 - Port militaire de Toulon,High,981.887,False,"0.3370364814651254,0.4338078266533149,0.025100436631307878,0.17991232809565363",2026-10-08,12:35:10,"51.9,4.5",Netherlands,10m,Landsat-8,5,"Navire de guerre, Destroyer, Chalutier, Navire de soutien, Cargo",6.2,https://example.com/satellite_images/satellite_070.jpg,0.3370364814651254,0.4338078266533149,0.025100436631307878,0.17991232809565363,0.004515877990556026,0.1395148231196407,35,0,15,0,0
50,Moyenne,DET-009-00035,IMG-009,satellite_009.jpg,2026-01-28T03:13:46Z,Navire de guerre,0.9,True,ZONE-015,Mer Baltique,Medium,55.0,20.0,MIL-010,Zone militaire 11 - Port militaire de Toulon,High,1666.902,False,"0.7107678508820067,0.101818531744832,0.19836334924357218,0.10744212650278184",2026-01-28,03:13:46,"55.0,20.0",International,10m,Sentinel-2,5,"Frégate, Navire de soutien, Chalutier, Destroyer, Navire de guerre",1.9,https://example.com/satellite_images/satellite_009.jpg,0.7107678508820067,0.101818531744832,0.19836334924357218,0.10744212650278184,0.021312580062943377,1.8462343933451117,35,0,15,0,0
50,Moyenne,DET-024-00078,IMG-024,satellite_024.jpg,2026-10-15T16:55:22Z,Navire de soutien,0.9,False,ZONE-012,Détroit d'Ormuz,Critical,25.0,56.0,MIL-011,Zone militaire 12 - Détroit d'Ormuz,High,0.0,True,"0.13601279370013505,0.15858622437236836,0.1687603410889934,0.14433350395672026",2026-10-15,16:55:22,"25.0,56.0",International,0.5m,Sentinel-2,3,"Porte-avions, Navire de soutien, Destroyer",25.9,https://example.com/satellite_images/satellite_024.jpg,0.13601279370013505,0.15858622437236836,0.1687603410889934,0.14433350395672026,0.02435777135830569,1.1692388562782883,0,25,15,0,10
50,Moyenne,DET-029-00092,IMG-029,satellite_029.jpg,2026-02-13T11:27:00Z,Corvette,0.89,True,ZONE-015,Mer Baltique,Medium,55.0,20.0,MIL-010,Zone militaire 11 - Port militaire de Toulon,High,1666.902,False,"0.033337111370055975,0.4059120090955305,0.1110866823410296,0.2505971413545173",2026-02-13,11:27:00,"55.0,20.0",International,10m,WorldView-3,4,"Cargo, Navire de guerre, Corvette, Destroyer",45.3,https://example.com/satellite_images/satellite_029.jpg,0.033337111370055975,0.4059120090955305,0.1110866823410296,0.2505971413545173,0.02783800503721936,0.4432879071987352,35,0,15,0,0
50,Moyenne,DET-017-00056,IMG-017,satellite_017.jpg,2026-06-14T06:02:40Z,Navire de guerre,0.88,True,ZONE-015,Mer Baltique,Medium,55.0,20.0,MIL-010,Zone militaire 11 - Port militaire de Toulon,High,1666.902,False,"0.6656479842270441,0.01846518992509303,0.11465390424505272,0.2650480955990544",2026-06-14,06:02:40,"55.0,20.0",International,5m,PlanetScope,4,"Navire de guerre, Porte-avions, Destroyer, Chalutier",9.5,https://example.com/satellite_images/satellite_017.jpg,0.6656479842270441,0.01846518992509303,0.11465390424505272,0.2650480955990544,0.03038879897314756,0.4325777326787243,35,0,15,0,0
50,Moyenne,DET-049-00137,IMG-049,satellite_049.jpg,2026-04-10T18:36:32Z,Pétrolier,0.88,False,ZONE-012,Détroit d'Ormuz,Critical,25.0,56.0,MIL-011,Zone militaire 12 - Détroit d'Ormuz,High,0.0,True,"0.22879254886312764,0.7669115900825608,0.08459007695659401,0.029299890220392637",2026-04-10,18:36:32,"25.0,56.0",International,10m,Maxar,3,"Destroyer, Croiseur, Pétrolier",38.2,https://example.com/satellite_images/satellite_049.jpg,0.22879254886312764,0.7669115900825608,0.08459007695659401,0.029299890220392637,0.0024784799685627695,2.887044160244654,0,25,15,0,10
50,Moyenne,DET-065-00179,IMG-065,satellite_065.jpg,2026-02-20T20:07:34Z,Navire de guerre,0.88,True,ZONE-015,Mer Baltique,Medium,55.0,20.0,MIL-010,Zone militaire 11 - Port militaire de Toulon,High,1666.902,False,"0.4639192520829741,0.5614584774502432,0.040971844570288886,0.09071993011741475",2026-02-20,20:07:34,"55.0,20.0",International,1m,Sentinel-2,4,"Bâtiment de débarquement, Frégate, Cargo, Navire de guerre",8.4,https://example.com/satellite_images/satellite_065.jpg,0.4639192520829741,0.5614584774502432,0.040971844570288886,0.09071993011741475,0.003716962876198187,0.45163002790302925,35,0,15,0,0
50,Moyenne,DET-008-00028,IMG-008,satellite_008.jpg,2026-10-21T20:26:19Z,Chalutier,0.85,False,ZONE-012,Détroit d'Ormuz,Critical,25.0,56.0,MIL-011,Zone militaire 12 - Détroit d'Ormuz,High,0.0,True,"0.5682357050993878,0.056430093648470514,0.13345396211281146,0.10620442634114431",2026-10-21,20:26:19,"25.0,56.0",International,5m,WorldView-3,3,"Chalutier, Porte-avions, Navire de guerre",43.8,https://example.com/satellite_images/satellite_008.jpg,0.5682357050993878,0.056430093648470514,0.13345396211281146,0.10620442634114431,0.014173401489143948,1.256576271916743,0,25,15,0,10
50,Moyenne,DET-039-00125,IMG-039,satellite_039.jpg,2026-02-25T09:12:06Z,Frégate,0.72,True,ZONE-005,Base navale de Rota,High,36.6,-6.4,MIL-010,Zone militaire 11 - Port militaire de Toulon,High,1273.735,False,"0.13450367913410188,0.216868239777701,0.09678877789643188,0.24239342556511753",2026-02-25,09:12:06,"36.6,-6.4",Spain,0.5m,Maxar,5,"Navire de soutien, Navire civil, Porte-avions, Cargo, Frégate",8.8,https://example.com/satellite_images/satellite_039.jpg,0.13450367913410188,0.216868239777701,0.09678877789643188,0.24239342556511753,0.023460963430577454,0.39930446822465554,35,15,0,0,0
50,Moyenne,DET-050-00139,IMG-050,satellite_050.jpg,2026-03-07T18:56:42Z,Croiseur,0.71,True,ZONE-014,Port de Singapour,Low,1.3,103.8,MIL-001,Zone militaire 2 - Port de Shanghai,Critical,3810.398,False,"0.4616976278025335,0.04810354547931635,0.26749471602706865,0.29868852342483926",2026-03-07,18:56:42,"1.3,103.8",Singapore,1m,Maxar,5,"Navire de guerre, Croiseur, Chalutier, Sous-marin, Bâtiment de débarquement",34.1,https://example.com/satellite_images/satellite_050.jpg,0.4616976278025335,0.04810354547931635,0.26749471602706865,0.29868852342483926,0.07989760175407182,0.8955640911806908,35,0,0,15,0
